weight,subsid,ret,soc,age,age_grp,region,sex,tenure,fihhyr2,mastat,dfihhyr,dfihhyrchg,saveamount,huresp,hsval,mg1tot,xpmg,usa,usb,ush,usc,usj,usd,usi,use,usk,usg,us,ustot,xpus,billscc,actbillscc1,actbillscc2,actbillscc3,actbillscc4,actbillscc5,actbillscc6,actbillscc7,actbillscc8,actbillscc9,actbillscc10,actbillscc11,actbill_otherspec,condebt,actdebt1,actdebt2,actdebt3,actdebt4,actdebt5,actdebt7,actdebt6,actdebt8,actdebt9,actdebt_otherspec,changecondebt,hscntcr1,hscrchg,newloan,outloan,deposit,depositsave,timedeposit,nvesttot,savingch,savebcs1,savebcs2,savebcs3,savebcs4,savebcs5,savebcs6,savebcs7,savebcs8,savebcs9,savebcs10,savebcs11,savebcs12,savebcs14,savebcs13,desavebcs1,desavebcs2,desavebcs3,desavebcs4,desavebcs5,desavebcs6,emergency,emerchange,hhincfall,conhhinc,pubsecty,fisc_impact1,fisc_impact2,fisc_impact3,fisc_impact4,fisc_impact5,fisc_impact8,fisc_impact6,fisc_impact7,fisc11_act1,fisc11_act2,fisc11_act3,fisc11_act4,fisc11_act6,fisc11_act5,fisc11_conc1,fisc11_conc2,fisc11_conc3,fisc11_conc4,fisc11_conc5,fisc11_conc8,fisc11_conc6,fisc11_conc7,fisc_likact1,fisc_likact2,fisc_likact3,fisc_likact4,fisc_likact6,fisc_likact5,jbstat,xphsdf,xphpdf
0.995854919,20006015,No,D,53,45 - 54,East Midlands,male,Local authority rented,"£13,500-£15,499",marrried or couple,<=199,up >£100,£25-£49,not applicable,not applicable,not applicable,not applicable,no,yes,no,no,no,no,no,no,no,no,yes,"£8,000-£8,499",£180-£199,"keeping up, constant struggle",no,no,no,no,no,yes,no,no,no,no,no,,Somewhat concerned,yes,yes,no,yes,no,no,no,no,no,,Stayed the same,no,not applicable,No,not applicable,No,not applicable,not applicable,£500-£999,Decrease by £100-£149 a month,,,,,,,,,,,,,,,no,no,no,yes,no,no,Yes,Stayed the same,Quite likely - my household income could fall sharply,Yes,no,no,no,no,no,no,no,no,yes,,,,,,,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,in paid employ,yes,somewhat
1.00420131,21464445,No,C2,60,55 - 64,East Midlands,male,Local authority rented,"£15,500-£17,499",marrried or couple,<=199,down >£100,£25-£49,not applicable,not applicable,not applicable,not applicable,no,no,yes,no,no,yes,no,no,yes,no,yes,£500-£999,£50-£59,"keeping up, constant struggle",yes,no,no,no,no,yes,yes,no,no,no,no,,Very concerned,yes,yes,no,no,yes,no,no,no,no,,Increased,yes,harder,Yes,Refused the loan or unable to borrow as much as wanted,Yes,Less than a year,5 year,None,Decrease by less than £50 a month,,,,,,,,,,,,,,,yes,no,no,no,no,no,No,Decreased,Quite likely - my household income could fall sharply,Yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,in paid employ,yes,heavy
0.993838089,21021227,No,E,43,35 - 44,South West,male,Local authority rented,"£9,500-£11,499",marrried or couple,<=199,down >£100,none,not applicable,not applicable,not applicable,not applicable,no,yes,no,yes,no,no,no,yes,no,no,yes,"£2,500-£2,999",don't know,falling behind on some,no,no,no,no,no,yes,no,no,no,no,no,,Somewhat concerned,yes,no,no,no,no,no,no,no,no,,Increased,don't know,the same,No,not applicable,Yes,Haven't started saving yet,More than 8 years,None,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,don't know,don't know,don't know,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,unemployed,no,heavy
1.0010097,20559606,No,B,60,55 - 64,Yorkshire & Humberside,male,Local authority rented,"£6,500-£7,499",widowed/divorced/separated,don't know,down >£100,none,not applicable,not applicable,not applicable,not applicable,no,no,no,yes,no,no,no,yes,no,no,yes,"£1,500-£1,999",don't know,falling behind on some,no,no,no,no,no,yes,yes,no,no,no,no,,Very concerned,yes,yes,yes,no,no,no,no,no,no,,Increased,don't know,don't know,No,not applicable,don't know,not applicable,not applicable,None,don't know,,,,,,,,,,,,,,,,,,,,,No,Increased,Quite likely - my household income could fall sharply,Yes,no,yes,no,yes,no,yes,no,no,no,refused,refused,refused,refused,refused,refused,yes,no,yes,no,yes,no,no,no,don't know,don't know,don't know,don't know,don't know,don't know,long-term sick/disab,no,heavy
1.01151091,23131339,No,C1,39,35 - 44,West Midlands,male,Owned mortgage,"£30,000-£39,999",marrried or couple,£700-£799,down <£50,£50-£99,yes,"£225,000-£249,999","£60,000-£69,999",£500-£549,no,no,no,yes,yes,no,no,no,no,no,yes,"£2,500-£2,999",£90-£99,"keeping up, constant struggle",no,no,no,no,no,no,no,no,yes,no,no,,Somewhat concerned,yes,no,no,no,no,no,no,no,no,,Increased,yes,easier,No,not applicable,not applicable,not applicable,not applicable,£500-£999,Increase by £200-£299 a month,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,,,,,,,don't know,Decreased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,no,no,no,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,no,no,in paid employ,yes,somewhat
0.966725697,23445345,No,A,31,25 - 34,South West,female,Owned mortgage,"£40,000-£49,999",marrried or couple,600-£699,up <£50,£50-£99,yes,"£225,000-£249,999","£110,000-£129,999",£550-£599,no,no,no,no,no,no,yes,no,no,no,yes,"£10,000-£14,999",£100-£119,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Somewhat concerned,yes,yes,yes,no,no,no,no,no,no,,Increased,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£8,000 - £8,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Quite likely - my household income could fall sharply,Yes,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,in paid employ,no,somewhat
1.01034856,22412451,Yes,C1,33,25 - 34,South West,male,Private rented,"£30,000-£39,999",marrried or couple,<=199,down <£50,none,not applicable,not applicable,not applicable,not applicable,no,yes,no,yes,no,no,no,no,no,no,yes,"£6,000-£6,499",>=£500,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,no,yes,,Somewhat concerned,yes,no,no,no,no,no,no,no,no,,Increased,no,not applicable,No,not applicable,No,not applicable,not applicable,None,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Decreased,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,in paid employ,no,heavy
0.975988632,23739969,No,C1,50,45 - 54,South East,male,Owned outright,refused,widowed/divorced/separated,£900-£999,no change,£250-£299,yes,,not applicable,not applicable,no,no,no,yes,no,no,no,no,no,no,yes,<£200,>=£500,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,refused,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,don't know,No,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,in paid employ,no,no
0.967991273,20974089,No,B,63,55 - 64,South East,female,Owned outright,"£25,000-£29,999",marrried or couple,£200-£299,down £50-£100,"£1,000-£1,499",yes,,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£75,000 - £99,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,don't know,Decreased,Not very likely - my household income is very secure,don't know,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,retired,no,not applicable
1.03665127,24391591,No,C1,32,25 - 34,Wales,female,Owned outright,refused,never married,don't know,no change,150-£199,no,not applicable,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,don't know,don't know,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,,no,not applicable
1.01279724,20910929,No,E,59,55 - 64,East Midlands,female,Private rented,"£7,500-£9,499",widowed/divorced/separated,<=199,no change,<=25,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, constant struggle",no,no,no,no,no,no,yes,no,no,no,no,,Somewhat concerned,yes,yes,no,no,no,no,no,no,no,,Stayed the same,no,not applicable,No,not applicable,No,not applicable,not applicable,"£9,000 - £9,999",don't know,,,,,,,,,,,,,,,,,,,,,No,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",No,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,in paid employ,no,not applicable
1.0069702,20002122,No,C1,74,65+,Scotland,female,Owned outright,"£15,500-£17,499",widowed/divorced/separated,don't know,no change,£100-£149,yes,,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, struggle from time to time",no,no,no,no,no,no,yes,no,no,no,no,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£50,000 - £74,999",don't know,,,,,,,,,,,,,,,,,,,,,don't know,Stayed the same,don't know,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,no,yes,,,,,,,in paid employ,no,not applicable
0.986874309,20187287,No,B,70,65+,North West,female,Owned outright,"£25,000-£29,999",marrried or couple,"£1,000-£1,199",down <£50,<=25,yes,,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, struggle from time to time",no,no,no,no,no,yes,yes,no,no,no,no,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£1,000 - £1,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,retired,no,not applicable
0.983209074,23288621,No,C1,34,25 - 34,Yorkshire & Humberside,female,Owned mortgage,"£30,000-£39,999",marrried or couple,"£1,400-£1,599",down >£100,£25-£49,yes,"£100,000-£124,999","£60,000-£69,999",£200-£249,no,yes,yes,yes,no,yes,no,no,no,no,yes,"£15,000-£19,999",£400-£449,"keeping up, struggle from time to time",no,no,no,no,no,yes,yes,no,yes,no,no,,Somewhat concerned,yes,yes,no,no,yes,no,no,no,no,,Decreased,yes,harder,Yes,Got the loan without difficulty,not applicable,not applicable,not applicable,£500-£999,Increase by £100-£149 a month,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,,,,,,,don't know,don't know,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,in paid employ,no,somewhat
0.970082868,20484660,No,C1,46,45 - 54,Greater London,female,Owned mortgage,"£30,000-£39,999",marrried or couple,£200-£299,down >£100,£100-£149,yes,"£300,000-£349,999","<£10,000",£100-£149,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,yes,no,no,no,,Somewhat concerned,yes,yes,no,yes,no,no,no,no,no,,Increased,yes,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£7,000 - £7,999",Decrease by £100-£149 a month,,,,,,,,,,,,,,,yes,no,no,no,yes,no,Yes,Decreased,Quite likely - my household income could fall sharply,Yes,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,in paid employ,yes,not applicable
0.979285556,21993758,No,C1,34,25 - 34,Greater London,female,Owned mortgage,"£40,000-£49,999",marrried or couple,<=199,down >£100,£50-£99,yes,"£250,000-£274,999","£190,000-£209,999","£1,500-£1,749",no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,no,no,no,no,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Increased,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£15,000 - £17,499",don't know,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,don't know,yes,no,no,no,no,no,no,yes,no,,,,,,,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,in paid employ,no,not applicable
1.00139602,24728499,No,C2,37,35 - 44,South East,male,Local authority rented,"£30,000-£39,999",marrried or couple,£500-£599,down >£100,£500-£599,not applicable,not applicable,not applicable,not applicable,no,no,no,yes,yes,no,no,yes,no,no,yes,">=£30,000",>=£500,"keeping up, constant struggle",no,no,yes,no,yes,no,no,no,no,no,no,,Very concerned,yes,yes,no,yes,no,no,no,no,no,,Increased,yes,harder,Yes,Refused the loan or unable to borrow as much as wanted,Yes,6 year,Don't know,"£1,000 - £1,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,in paid employ,no,heavy
0.971301819,20817856,No,E,28,25 - 34,East Anglia,female,Local authority rented,"<£4,500",never married,<=199,no change,none,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, constant struggle",no,no,no,no,no,yes,no,no,no,no,no,,Somewhat concerned,yes,no,no,no,no,no,no,no,no,,Stayed the same,no,not applicable,don't know,not applicable,No,not applicable,not applicable,None,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,no,no,no,no,yes,no,,,,,,,yes,no,yes,no,no,no,no,no,don't know,don't know,don't know,don't know,don't know,don't know,long-term sick/disab,no,not applicable
1.02305498,20135994,Yes,D,57,55 - 64,Scotland,male,Local authority rented,"£25,000-£29,999",marrried or couple,£300-£399,no change,£100-£149,not applicable,not applicable,not applicable,not applicable,yes,no,no,yes,no,no,no,no,no,no,yes,£500-£999,£100-£119,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Decreased,no,the same,No,not applicable,No,not applicable,not applicable,"£2,000 - £2,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,no,no,no,no,no,yes,,,,,,,no,no,no,no,no,no,no,yes,,,,,,,in paid employ,no,no
0.99171274,20377782,Yes,E,58,55 - 64,South East,male,Local authority rented,"£13,500-£15,499",marrried or couple,£200-£299,no change,£50-£99,not applicable,not applicable,not applicable,not applicable,no,no,no,yes,no,yes,no,no,no,no,yes,"£1,000-£1,499",£100-£119,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,the same,No,not applicable,No,not applicable,not applicable,<£500,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,long-term sick/disab,no,no
1.0067502,20413905,No,C1,42,35 - 44,Greater London,male,Local authority rented,"£17,500-£24,999",marrried or couple,£900-£999,down >£100,£100-£149,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, struggle from time to time",no,no,no,no,no,yes,yes,no,no,no,no,,Somewhat concerned,yes,yes,no,no,no,no,no,no,no,,Increased,no,not applicable,No,not applicable,No,not applicable,not applicable,"£10,000 - £12,499",don't know,,,,,,,,,,,,,,,,,,,,,No,Increased,Quite likely - my household income could fall sharply,Yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,in paid employ,no,not applicable
0.986343932,21085802,No,C1,30,25 - 34,West Midlands,female,Owned mortgage,"£25,000-£29,999",marrried or couple,£800-£899,no change,none,yes,"£75,000-£99,999","£70,000-£79,999",£450-£499,no,no,no,yes,no,no,no,no,no,no,yes,<£200,<£10,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Decreased,no,the same,No,not applicable,not applicable,not applicable,not applicable,"£4,000 - £4,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,in paid employ,no,no
