id,weight,year,sex,age,age_grp,region,gor,mastat,hushop,hhsize,lstage,nkids,parent,ch03,ch45,ch69,ch1015,qual,jbstat,jbrgsc,hoh,jbstathoh,fihhyr2,fihhyr_a,dfihhyr,dfihhyr_a,dfihhyrchg,dfihhyrchg_a,us,ustot,ustot_a,ustot_grp5,ustoty_a,ustotdy_a,ustoty_grp5,ustotdy_grp5,xpus,xpus_a,xpusy_a,xpusy_grp5,usn,usa,usb,usc,usd,use,usg,ush,usi,usj,tenure,tenure_grp2,tenure_grp3,huresp,hsval,hsval_a,reshsfall,mghave,intmg,mg1tot,mg1tot_a,mg1tot_grp5,mg1toty_a,mg1totdy_a,nequity,xpmg,xpmg_a,xpmgy_a,xpmgdy_a,xpmgy_grp5,xpmgdy_grp5,fixmg,fixmg09,fixpmg_a,fnxpmg_a,fixpmg09,fnxpmg09,changepmg,changepmg_a,fxuse1,fxuse2,fxuse3,fxuse4,fxuse5,fxuse6,pmguse1,pmguse2,pmguse3,pmguse4,pmguse5,pmguse6,pmguse7,pmguse8,xphsdf,xphpdf,billscc,xphdr1,xphdr2,xphdr3,xphdr4,xphdr5,xphdr6,xphdr7,xphdr8,xphdr9,xphdr10,xphdr11,xphdr12,xphdr13,xphdr14,xphdr15,xphdd1,xphdd2,xphdd3,xphdd4,xphdd5,xphdd6,xphdd7,xphdd8,xphdd9,xphdd10,xphdd11,xphdd12,xphdd13,xphdd14,hscntcr1,hscntcr2,hscntcr,hscrchg,saveamount,saveamount_a,saving,saving11,savebcs,savebcs1,savebcs2,savebcs3,savebcs4,savebcs5,savebcs6,savebcs7,savebcs8,savebcs9,savebcs10,savebcs11,savebcs12,savebcs13,desave11bcs1,desave11bcs2,desave11bcs3,desave11bcs4,desave11bcs5,desave11bcs6,save11bcs1,save11bcs2,save11bcs3,save11bcs4,save11bcs5,save11bcs6,save11bcs7,save11bcs8,save11bcs9,save11bcs10,save11bcs11,save11bcs12,spend,nvesttot,nvesttot_a,othassets,debtconc,debtconc_act1,debtconc_act2,debtconc_act3,debtconc_act4,debtconc_act5,debtconc_act6,debtconc_act7,chdebtconc,pubsecty,fisc_conc1,fisc_conc2,fisc_conc3,fisc_conc4,fisc_conc5,fisc_conc6,fisc_conc7,fisc_conc8,fisc_conc9,fisc_act1,fisc_act2,fisc_act3,fisc_act4,fisc_act5,fisc_act6,fisc_act7,fisc_act8,fisc_act9,fisc_impact1,fisc_impact2,fisc_impact3,fisc_impact4,fisc_impact5,fisc_impact6,fisc_impact7,fisc_impact8,fisc11_act1,fisc11_act2,fisc11_act3,fisc11_act4,fisc11_act5,fisc11_act6,fisc11_conc1,fisc11_conc2,fisc11_conc3,fisc11_conc4,fisc11_conc5,fisc11_conc6,fisc11_conc7,fisc11_conc8,fisc_likact1,fisc_likact2,fisc_likact3,fisc_likact4,fisc_likact5,fisc_likact6,forebearsec1,forebearsec2,forebearsec3,forebearsec4,forebearsec5,forebearsec6,forebearsec7,forebearsec8,forebeareffsec,brrise,forebearunsec1,forebearunsec2,forebearunsec3,forebearunsec4,forebearunsec5,forebeareffunsec,uncert,uncertch
1869,2.209,2010,female,29,25-34,South West,south west,marrried or couple,yes,3,family,1,yes,yes,no,no,no,vocational qualifications (=nvq1+2),in paid employ,C2,yes,in paid employ,"£17,500-£24,999",21250,<£200,100,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£60,000-£69,999",112500,,yes,fixed,"£50,000-£59,999",55000,"£30,000-£59,999",2.58823537827,45.8333320618,,£200-£249,225,0.127058818936,2.25,0.1-0.2,>0.5,,,,,,,more or less the same,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,not applicable,"keeping up, constant struggle",no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,,,,yes,no,yes,not applicable,£25-£49,37.5,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,not at all concerned,no,yes,no,yes,no,no,no,increased,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,0.921,2010,male,19,18-24,Wales,wales,never married,no,2,single,0,no,no,no,no,no,gcse/o-level/cse,in paid employ,D,no,in paid employ,not applicable,not applicable,don't know,don't know,down >£100,-150,no,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£50-£99,75,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,0.281,2010,female,85,65+,Wales,wales,widowed/divorced/separated,no,1,post family,0,no,no,no,no,no,no formal qualifications,retired,C1,yes,retired,"£6,500-£7,499",7000,£500-£599,550,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£100-£149,125,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,000 - £7,999",7500,no,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,1.338,2010,male,71,65+,South East,south east,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),retired,B,yes,retired,"£11,500-£13,499",12500,<£200,100,down >£100,-150,yes,<£200,100,"<£1,000",0.00800000038,0.083333335817,<0.25,<0.25,<£10,5,0.004800000228,,1,no,no,no,no,no,no,yes,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,"keeping up, constant struggle",yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,,,,no,no,no,not applicable,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£30,000 - £34,999",32500,no,somewhat concerned,no,no,no,no,no,yes,no,stayed the same,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,0.54,2010,female,72,65+,North West,north west,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,gcse/o-level/cse,retired,C1,yes,retired,refused,refused,don't know,don't know,don't know,,no,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,yes,no,yes,not applicable,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,no,,,,,,,,,,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,1.161,2010,female,28,25-34,North West,north west,marrried or couple,yes,2,pre family,0,no,no,no,no,no,gcse/o-level/cse,in paid employ,D,yes,in paid employ,"£11,500-£13,499",12500,<£200,100,down >£100,-150,yes,">£30,000",40000,">£20,000",3.20000004768,33.3333320618,>1,not applicable,£160-£169,230,0.220799997449,,2,no,yes,yes,no,no,no,no,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,heavy,"have financial problems, fallen behind with many",no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,yes,no,no,no,no,,,,no,yes,yes,harder,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,no,very concerned,no,no,yes,no,no,no,no,increased,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,1.043,2010,female,60,55-64,Scotland,scotland,marrried or couple,yes,3,post family,0,no,no,no,no,no,no formal qualifications,in paid employ,C2,yes,in paid employ,refused,refused,refused,refused,refused,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,mortgagor,owner,mortgagor,yes,refused,refused,,yes,refused,refused,refused,not applicable,not applicable,not applicable,,refused,refused,not applicable,not applicable,not applicable,not applicable,,,,,,,refused,refused,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,refused,not applicable,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,refused,refused,not applicable,refused,don't know,,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,refused,refused,no,no,no,no,no,yes,no,refused,refused,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,1.417,2010,male,33,25-34,South East,south east,marrried or couple,no,4,family,2,yes,yes,no,yes,no,bachelor degree or equivalent (=nvq4),in paid employ,C1,no,in paid employ,not applicable,not applicable,"£1,400-£1,599",1500,no change,0,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£120,000-£129,999",262500,,yes,fixed,"£170,000-£189,999",180000,">£150,000",not applicable,10,,£850-£899,875,not applicable,0.583333313465,not applicable,>0.5,,,,,,,not applicable,not applicable,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,the same,£400-£449,425,yes - slightly increase,,,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,,,,,,,,,,,,,,,,,,,,"£10,000 - £12,499",11250,no,somewhat concerned,yes,yes,yes,yes,no,no,no,increased,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,0.603,2010,male,22,18-24,Yorks&Humber,yorks and humbr,marrried or couple,yes,3,family,1,yes,yes,no,no,no,vocational qualifications (=nvq1+2),something else,C2,no,in paid employ,"£13,500-£15,499",14500,<£200,100,no change,0,yes,"£15,000-19,999",17500,"£10,000-£19,999",1.2068965435,14.5833330154,>1,>1,£200-£209,325,0.268965512514,,3,no,yes,no,yes,no,no,yes,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,"keeping up, struggle from time to time",no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,,,,yes,no,yes,harder,<=25,12.5,yes - significantly increase,,,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,,,,,,,,,,,,,,,,,,,,<£500,250,no,somewhat concerned,yes,yes,no,yes,no,no,no,stayed the same,no,yes,no,no,no,no,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,0.453,2010,male,62,55-64,Wales,wales,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,no formal qualifications,retired,E,yes,retired,"<£4,500",2250,<£200,100,down >£100,-150,yes,£200-499,350,"<£1,000",0.155555561185,0.291666656733,<0.25,0.25-0.5,£50-£59,55,0.29333332181,,1,no,no,no,no,yes,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,no,"keeping up, struggle from time to time",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,,,,no,no,no,the same,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,somewhat concerned,yes,yes,no,no,no,no,no,decreased,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,0.605,2010,male,75,65+,Wales,wales,marrried or couple,yes,2,post family,0,no,no,no,no,no,no formal qualifications,retired,C2,no,retired,"£9,500-£11,499",10500,don't know,don't know,don't know,,yes,refused,refused,not applicable,not applicable,not applicable,not applicable,not applicable,refused,refused,not applicable,,1,yes,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,not applicable,,not applicable,0,0,not applicable,0,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£100-£149,125,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£45,000 - £49,999",47500,no,not at all concerned,no,no,no,no,no,yes,no,decreased,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,0.833,2010,male,59,55-64,South East,south east,marrried or couple,yes,4,post family,0,yes,no,no,no,no,masters/phd or equivalent,in paid employ,C2,no,in paid employ,"£75,000-£99,999",87500,don't know,don't know,no change,0,yes,"£5,000-5,499",5250,"£5,000-£9,999",0.059999998659,not applicable,<0.25,not applicable,<£10,5,0.000685714302,,2,no,no,yes,no,no,no,no,yes,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,not applicable,,not applicable,0,0,not applicable,0,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£200-£249,225,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£500-£999,750,yes,not at all concerned,no,no,no,no,no,yes,no,stayed the same,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,0.841,2010,female,21,18-24,South East,south east,never married,yes,2,single,0,no,no,no,no,no,gcse/o-level/cse,unemployed,E,no,long-term sick/disab,don't know,don't know,don't know,don't know,don't know,,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,don't know,no,not applicable,don't know,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,don't know,don't know,no,,,,,,,,,,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,0.487,2010,female,53,45-54,Greater London,london,marrried or couple,yes,2,post family,0,no,no,no,no,no,no formal qualifications,long-term sick/disab,E,yes,long-term sick/disab,"<£4,500",2250,<£200,100,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,harder,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,no,,,,,,,,,,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,1.218,2010,female,60,55-64,South East,eastern,marrried or couple,no,2,post family,0,no,no,no,no,no,masters/phd or equivalent,in paid employ,B,yes,in paid employ,"£50,000-£74,999",62500,<£200,100,down >£100,-150,yes,"£3,000-3,499",3250,"£1,000-£4,999",0.052000001073,2.70833325386,<0.25,>1,don't know,don't know,not applicable,,2,no,yes,no,no,no,no,yes,no,no,mortgagor,owner,mortgagor,yes,"£130,000-£139,999",287500,,yes,base rate tracker,"£60,000-£69,999",65000,"£60,000-£89,999",1.03999996185,54.1666679382,,"£1,000-£1,249",1125,0.216000005603,11.25,0.2-0.35,not applicable,,,,,,,more or less the same,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,somewhat,"keeping up, constant struggle",yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,,,,yes,no,yes,not applicable,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,very concerned,no,yes,no,no,no,no,no,stayed the same,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,0.786,2010,male,61,55-64,Wales,wales,marrried or couple,yes,2,post family,0,no,no,no,no,no,no formal qualifications,in paid employ,C1,no,in paid employ,"£40,000-£49,999",45000,refused,refused,down <£50,-25,no,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,no,not applicable,not applicable,,no,not applicable,not applicable,0,0,0,not applicable,,not applicable,0,0,not applicable,0,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,don't know,,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,000 - £6,999",6500,yes,,,,,,,,,,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,0.702,2010,male,66,65+,North West,north west,never married,yes,1,post family,0,no,no,no,no,no,no formal qualifications,retired,C2,yes,retired,"£7,500-£9,499",8500,<£200,100,down >£100,-150,yes,£200-499,350,"<£1,000",0.041176471859,0.291666656733,<0.25,0.25-0.5,£150-£159,210,0.296470582485,,1,no,no,yes,no,no,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,yes,no,yes,harder,none,0,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£10,000 - £12,499",11250,yes,not at all concerned,yes,no,no,no,no,no,no,increased,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,1.335,2010,male,24,18-24,North West,north west,never married,yes,2,family,1,yes,yes,no,no,no,a-level or equivalent (=nvq3),something else,E,yes,something else,"£7,500-£9,499",8500,<£200,100,down £50-£100,-75,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,not applicable,"keeping up, constant struggle",no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,,,,yes,yes,yes,harder,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,,,,,,,,,,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,0.719,2010,female,28,25-34,South East,south east,marrried or couple,yes,3,family,1,yes,yes,no,no,no,vocational qualifications (=nvq1+2),something else,C1,no,in paid employ,"£6,500-£7,499",7000,<£200,100,no change,0,yes,"£10,000-14,999",12500,"£10,000-£19,999",1.78571426868,10.4166669846,>1,>1,£210-£219,375,0.642857134342,,4,yes,yes,yes,no,no,yes,no,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,heavy,"keeping up, constant struggle",yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,,,,yes,no,yes,the same,none,0,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,somewhat concerned,no,yes,no,no,yes,no,no,decreased,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,0.503,2010,female,70,65+,North,north east,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,gcse/o-level/cse,retired,C1,yes,retired,refused,refused,£400-£499,450,down >£100,-150,yes,£200-499,350,"<£1,000",not applicable,0.064814813435,not applicable,<0.25,£190-£199,290,not applicable,,1,no,yes,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,somewhat,"keeping up, struggle from time to time",yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,,,,yes,no,yes,easier,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,000 - £8,999",8500,no,very concerned,yes,no,no,no,no,no,no,increased,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
